file_year,category,rank,name,year,high_school,city_state,position,ints,intspergame,intyards,gamesplayed
2018,"defense,interceptions",141,Angelo Patsalis,Junior,Marine City (MI),(MI),"WR, SS",8,0.6,148,13
2018,"defense,interceptions",142,Quintez Payton,Senior,"Central (Louisville, KY)","(Louisville, KY)",DB,8,0.6,,13
2018,"defense,interceptions",143,Rishi Rattan,Junior,"Bishop Miege (Shawnee Mission, KS)","(Shawnee Mission, KS)",DB,8,0.6,,13
2018,"defense,interceptions",144,Jalen Love,Senior,Bellevue (WA),(WA),"WR, CB",8,0.6,124,13
2018,"defense,interceptions",145,Jayquan Odem,Senior,Hubbard (OH),(OH),"WR, DB",8,0.6,99,13
2018,"defense,interceptions",146,Daniel Esquibel,Senior,Santa Rosa (NM),(NM),"RB, CB",8,0.6,62,13
2018,"defense,interceptions",147,Kendarius Jenkins,Senior,Tarboro (NC),(NC),"TE, DB",8,0.6,220,14
2018,"defense,interceptions",148,Antonie Kirk,Senior,"West Jones (Laurel, MS)","(Laurel, MS)","KR, WR",8,0.6,148,14
2018,"defense,interceptions",149,Brenden Dixon,Senior,Argyle (TX),(TX),"CB, WR",8,0.6,0,14
2018,"defense,interceptions",150,Ethan Slade,Senior,Orem (UT),(UT),DB,8,0.6,213,14
2018,"defense,interceptions",151,Brenden Dixon,Senior,Argyle (TX),(TX),"CB, WR",8,0.6,0,14
2018,"defense,interceptions",152,Kendarius Jenkins,Senior,Tarboro (NC),(NC),"TE, DB",8,0.6,220,14
2018,"defense,interceptions",153,Ethan Slade,Senior,Orem (UT),(UT),DB,8,0.6,213,14
2018,"defense,interceptions",154,Makell Esteen,Junior,Lawndale (CA),(CA),"FS, CB",8,0.5,84,15
2018,"defense,interceptions",155,Jacob Ybarra,Senior,Mart (TX),(TX),,8,0.5,189,15
2018,"defense,interceptions",156,Brandon White,Senior,"Tascosa (Amarillo, TX)","(Amarillo, TX)","WR, SS",8,0.5,74,15
2018,"defense,interceptions",157,Zach Hale,Senior,"Christian Heritage (Del City, OK)","(Del City, OK)","QB, FS",8,0.5,84,15
2018,"defense,interceptions",158,William Mccall,Senior,"Northside (Warner Robins, GA)","(Warner Robins, GA)","CB, WR",8,0.5,206,15
2018,"defense,interceptions",159,Osvaldo Ibarra,Senior,Strathmore (CA),(CA),"WR, CB",8,0.5,66,15
2018,"defense,interceptions",160,Tripp Harris,Junior,Brevard (NC),(NC),"WR, DB",8,0.5,40,15
2018,"defense,interceptions",161,Demario Douglas,Senior,"Mandarin (Jacksonville, FL)","(Jacksonville, FL)","WR, CB",8,0.5,201,15
2018,"defense,interceptions",162,Isaac Perron,Senior,"Manheim Central (Manheim, PA)","(Manheim, PA)","DB, WR",8,0.5,83,15
2018,"defense,interceptions",163,Caine Savage,Junior,"Western (Anaheim, CA)","(Anaheim, CA)","WR, CB",8,0.5,90,15
2018,"defense,interceptions",164,Demetrien Johnson,Senior,"Knoxville Central (Knoxville, TN)","(Knoxville, TN)","WR, FS",8,0.5,132,15
2018,"defense,interceptions",166,Christopher Murray,Sophomore,"Academy of Richmond County (Augusta, GA)","(Augusta, GA)",CB,7,1.2,0,6
2018,"defense,interceptions",167,Patrick Gannon,Junior,"Salesianum (Wilmington, DE)","(Wilmington, DE)",QB,7,1.2,0,6
2018,"defense,interceptions",168,Falcon Pride,Junior,"Bishop Dunne (Dallas, TX)","(Dallas, TX)","QB, LS",7,1.0,0,7
2018,"defense,interceptions",169,Shedrick Ursery,Junior,"Champagnat Catholic (Hialeah, FL)","(Hialeah, FL)",WR,7,1.0,78,7
2018,"defense,interceptions",170,Kurt Weis,Senior,"Joliet Catholic (Joliet, IL)","(Joliet, IL)","DB, WR",7,1.0,,7
2018,"defense,interceptions",171,Jaylen Matthews,Senior,Ridgeland (MS),(MS),DB,7,0.9,60,8
2018,"defense,interceptions",172,Devon Taylor,Senior,"McKean (Wilmington, DE)","(Wilmington, DE)","WR, CB",7,0.9,110,8
2018,"defense,interceptions",174,Javion Binns,Senior,Garfield Heights (OH),(OH),"WR, FS",7,0.9,143,8
2018,"defense,interceptions",175,Luke Morton,Sophomore,Des Arc (AR),(AR),"FS, RB",7,0.9,43,8
2018,"defense,interceptions",176,Tyson Wall,Junior,Warden (WA),(WA),"RB, DB",7,0.9,,8
2018,"defense,interceptions",177,Brandon Ahart,Sophomore,"Piper (Kansas City, KS)","(Kansas City, KS)","WR, CB",7,0.9,43,8
2018,"defense,interceptions",178,Darryl Vitalis,Senior,Pine Ridge (SD),(SD),"RB, FS",7,0.9,165,8
2018,"defense,interceptions",179,Sam Zemis,Junior,New Philadelphia (OH),(OH),WR,7,0.9,148,8
2018,"defense,interceptions",180,Jaden Quast,Sophomore,"Concordia Academy (Roseville, MN)","(Roseville, MN)","WR, DB",7,0.8,206,9
2018,"defense,interceptions",181,C.j. Williams,Junior,Demopolis (AL),(AL),"CB, SB",7,0.8,24,9
2018,"defense,interceptions",182,Colby Grant,Senior,"Tiftarea Academy (Chula, GA)","(Chula, GA)","WR, CB",7,0.8,,9
2018,"defense,interceptions",183,AUSTIN SANCHEZ,Junior,Avenal (CA),(CA),"SE, DB",7,0.8,,9
2018,"defense,interceptions",184,Jacob Schermer,Junior,Orland (CA),(CA),"WR, CB",7,0.8,230,9
2018,"defense,interceptions",185,Justin Mandell,Senior,"Rye Country Day (Rye, NY)","(Rye, NY)","WR, DB",7,0.8,93,9
2018,"defense,interceptions",186,Ben Tobin,Sophomore,"Scottsdale Christian Academy (Phoenix, AZ)","(Phoenix, AZ)","WR, FS",7,0.8,133,9
2018,"defense,interceptions",187,Andrew Seymour,Senior,"St. Francis (Watsonville, CA)","(Watsonville, CA)","RB, CB",7,0.8,,9
2018,"defense,interceptions",188,Kwincey Pease,Junior,"Arlington (LaGrangeville, NY)","(LaGrangeville, NY)","WR, DB",7,0.8,54,9
2018,"defense,interceptions",189,Blake Carroll,Senior,"Delphi Community (Delphi, IN)","(Delphi, IN)","WR, FS",7,0.7,135,10
2018,"defense,interceptions",190,Darian Hernandez,Senior,Hialeah Gardens (FL),(FL),"QB, FS",7,0.7,,10
2018,"defense,interceptions",191,Nathan Mcdaniel,Sophomore,Post (TX),(TX),"CB, RB",7,0.7,,10
2018,"defense,interceptions",192,Jaheim Singletary,Freshman,"Lee (Jacksonville, FL)","(Jacksonville, FL)",DB,7,0.7,134,10
2018,"defense,interceptions",193,D'angelo Hutchinson,Freshman,"St. Petersburg Catholic (St. Petersburg, FL)","(St. Petersburg, FL)","WR, FS",7,0.7,56,10
2018,"defense,interceptions",194,Rashawn Meeks,Senior,Canton (MS),(MS),CB,7,0.7,229,10
2018,"defense,interceptions",195,Zach Gruver,Senior,Noblesville (IN),(IN),"CB, WR",7,0.7,167,10
2018,"defense,interceptions",196,SJ Harris JR,Freshman,"Oakhaven (Memphis, TN)","(Memphis, TN)","DB, WR",7,0.7,267,10
2018,"defense,interceptions",197,Steven Mcfeders,Senior,"St. Michael the Archangel (Lee's Summit, MO)","(Lee's Summit, MO)","WR, DB",7,0.7,132,10
2018,"defense,interceptions",198,Mason Knode,Senior,"Liberty Christian (Richland, WA)","(Richland, WA)","WR, QB",7,0.7,,10
2018,"defense,interceptions",199,Seth Jarrett,Senior,"Valley (Las Vegas, NV)","(Las Vegas, NV)","WR, CB",7,0.7,35,10
2018,"defense,interceptions",200,Hector Ortega,Senior,Northglenn (CO),(CO),"WB, CB",7,0.7,90,10
2018,"defense,interceptions",201,Jacob Wagner,Senior,Huntingdon (PA),(PA),"RB, WR",7,0.7,113,10
2018,"defense,interceptions",202,Seth Jarrett,Senior,"Valley (Las Vegas, NV)","(Las Vegas, NV)","WR, CB",7,0.7,35,10
2018,"defense,interceptions",203,Keleon Vaughn,Sophomore,Denison (TX),(TX),CB,7,0.7,153,10
2018,"defense,interceptions",204,Chandler Rivers,Freshman,"Legacy Christian Academy (Beaumont, TX)","(Beaumont, TX)","CB, WR",7,0.7,0,10
2018,"defense,interceptions",205,Nathan Mcdaniel,Sophomore,Post (TX),(TX),"CB, RB",7,0.7,,10
2018,"defense,interceptions",206,Rashawn Meeks,Senior,Canton (MS),(MS),CB,7,0.7,229,10
2018,"defense,interceptions",207,Steven Mcfeders,Senior,"St. Michael the Archangel (Lee's Summit, MO)","(Lee's Summit, MO)","WR, DB",7,0.7,132,10
2018,"defense,interceptions",208,Jaheim Singletary,Freshman,"Lee (Jacksonville, FL)","(Jacksonville, FL)",DB,7,0.7,134,10
2018,"defense,interceptions",209,Mason Knode,Senior,"Liberty Christian (Richland, WA)","(Richland, WA)","WR, QB",7,0.7,,10
2018,"defense,interceptions",210,Andre Johnson,Senior,Tolleson (AZ),(AZ),"WR, DB",7,0.7,204,10
2018,"defense,interceptions",211,Danny Pelphrey,Senior,Berthoud (CO),(CO),"WR, DB",7,0.7,75,10
2018,"defense,interceptions",212,Michael Mcguigan jr.,Senior,"Brick Township (Brick, NJ)","(Brick, NJ)","CB, WR",7,0.7,20,10
2018,"defense,interceptions",213,Bradley Kaplan,Senior,"Modoc (Alturas, CA)","(Alturas, CA)","WR, CB",7,0.7,120,10
2018,"defense,interceptions",214,Blake Carroll,Senior,"Delphi Community (Delphi, IN)","(Delphi, IN)","WR, FS",7,0.7,135,10
2018,"defense,interceptions",215,Zach Gruver,Senior,Noblesville (IN),(IN),"CB, WR",7,0.7,167,10
2018,"defense,interceptions",216,Michael Marquez,Junior,Globe (AZ),(AZ),WR,7,0.7,164,10
2018,"defense,interceptions",217,Jason Martinez,Senior,"Ann Sobrato (Morgan Hill, CA)","(Morgan Hill, CA)","WR, FS",7,0.7,,10
2018,"defense,interceptions",218,Jakobe Harris,Senior,"Tennyson (Hayward, CA)","(Hayward, CA)","RB, CB",7,0.7,135,10
2018,"defense,interceptions",219,Marcus Perez,Junior,Floydada (TX),(TX),"WR, CB",7,0.6,20,11
2018,"defense,interceptions",220,Tyler Lightcap,Senior,"West Shamokin (Rural Valley, PA)","(Rural Valley, PA)",,7,0.6,74,11
2018,"defense,interceptions",221,Akia Ramirez,Senior,"Pleasant Valley (Chico, CA)","(Chico, CA)","WR, DB",7,0.6,50,11
2018,"defense,interceptions",222,Conner Saso,Senior,Colusa (CA),(CA),"QB, SS",7,0.6,88,11
2018,"defense,interceptions",223,Damion Malott jr,Senior,"Capital Christian (Sacramento, CA)","(Sacramento, CA)","QB, DB",7,0.6,62,11
2018,"defense,interceptions",224,Noah Mathews,Senior,"Evangelical Christian (Fort Myers, FL)","(Fort Myers, FL)","WR, CB",7,0.6,59,11
2018,"defense,interceptions",225,Brad Dunn,Senior,Saugatuck (MI),(MI),"QB, DB",7,0.6,159,11
2018,"defense,interceptions",226,Ryan Stuetzer,Senior,"Pope (Marietta, GA)","(Marietta, GA)","CB, WR",7,0.6,,11
2018,"defense,interceptions",227,Jaylen Neal,Senior,New Caney (TX),(TX),"CB, WR",7,0.6,129,11
2018,"defense,interceptions",228,Nathaniel Davis,Junior,"Bradford (Starke, FL)","(Starke, FL)","SS, WR",7,0.6,134,11
2018,"defense,interceptions",229,T.c. Smith,Senior,"Chisholm (Enid, OK)","(Enid, OK)","WB, DB",7,0.6,36,11
2018,"defense,interceptions",230,Demari Walker,Senior,"Huguenot (Richmond, VA)","(Richmond, VA)",ATH,7,0.6,,11
2018,"defense,interceptions",231,Ty Siffermann,Senior,"Basha (Chandler, AZ)","(Chandler, AZ)",ATH,7,0.6,59,11
2018,"defense,interceptions",232,Jontae Dempsey,Senior,Middletown (CT),(CT),QB,7,0.6,,11
2018,"defense,interceptions",233,CJ Cleland,Senior,"Thomas Heyward Academy (Ridgeland, SC)","(Ridgeland, SC)",WR,7,0.6,33,11
2018,"defense,interceptions",234,Justice Mosley,Senior,Splendora (TX),(TX),"WR, FS",7,0.6,2,11
2018,"defense,interceptions",235,Tyler Gilland,Senior,"Delta (Muncie, IN)","(Muncie, IN)","CB, WR",7,0.6,51,11
2018,"defense,interceptions",236,Anders Johnson,Junior,"Woodland Christian (Woodland, CA)","(Woodland, CA)","WR, CB",7,0.6,10,11
2018,"defense,interceptions",237,Ronto Tipton,Junior,South Pittsburg (TN),(TN),"WB, DB",7,0.6,65,11
2018,"defense,interceptions",238,Maycin Smothermon,Senior,Amarillo (TX),(TX),"DB, WR",7,0.6,104,11
2018,"defense,interceptions",239,Martin Candelaria,Senior,"St. Pius X (Albuquerque, NM)","(Albuquerque, NM)","SB, CB",7,0.6,9,11
2018,"defense,interceptions",240,Brandon Lowe,Senior,"Piedmont Hills (San Jose, CA)","(San Jose, CA)","WR, CB",7,0.6,10,11
2018,"defense,interceptions",241,Janorris Byrd,Senior,"Miller County (Colquitt, GA)","(Colquitt, GA)","RB, SS",7,0.6,92,11
2018,"defense,interceptions",242,Cameron Oliver,Sophomore,"Fort Bend Travis (Richmond, TX)","(Richmond, TX)","DB, WR",7,0.6,42,11
2018,"defense,interceptions",243,Jt Tirjan,Junior,"Wallenpaupack Area (Hawley, PA)","(Hawley, PA)","WR, DB",7,0.6,37,11
2018,"defense,interceptions",244,Jordan Oladokun,Sophomore,"Gaither (Tampa, FL)","(Tampa, FL)","C, WR",7,0.6,149,11
2018,"defense,interceptions",245,Travis Graf,Junior,"Valley View (Jonesboro, AR)","(Jonesboro, AR)","WR, FS",7,0.6,149,11
2018,"defense,interceptions",246,Devan Adams,Junior,Mena (AR),(AR),"WR, DB",7,0.6,78,11
2018,"defense,interceptions",247,Ryan Burdi,Senior,"Green Mountain (Lakewood, CO)","(Lakewood, CO)","WR, DB",7,0.6,0,11
2018,"defense,interceptions",248,Jaquan Riddick,Senior,"Potomac (Oxon Hill, MD)","(Oxon Hill, MD)",FS,7,0.6,103,11
2018,"defense,interceptions",249,Jordan Walker,Junior,LaFayette (AL),(AL),"S, WR",7,0.6,10,11
2018,"defense,interceptions",250,Ben Nicholson,Sophomore,"Rosehill Christian (Tomball, TX)","(Tomball, TX)","WR, DB",7,0.6,80,11
2018,"defense,interceptions",301,Greg Oliver,Senior,"Faith Lutheran (Las Vegas, NV)","(Las Vegas, NV)",CB,7,0.5,173,13
2018,"defense,interceptions",302,Kameron Rocha,Junior,San Jacinto (CA),(CA),,7,0.5,96,13
2018,"defense,interceptions",303,Ramon Castro,Senior,"Phoenix Christian (Phoenix, AZ)","(Phoenix, AZ)","WB, DB",7,0.5,,13
2018,"defense,interceptions",304,Lucas Gibb,Senior,"Billings West (Billings, MT)","(Billings, MT)","FS, WR",7,0.5,142,13
2018,"defense,interceptions",305,Dylan Wilt,Senior,Muncy (PA),(PA),"WR, DB",7,0.5,101,13
2018,"defense,interceptions",306,Autjoe Soe,Junior,Murray (UT),(UT),"SS, CB",7,0.5,76,13
2018,"defense,interceptions",307,Lovelace Rufus,Senior,"Moreau Catholic (Hayward, CA)","(Hayward, CA)","WR, DB",7,0.5,133,13
2018,"defense,interceptions",308,Kiegan Schaan,Junior,"Cascade Christian (Medford, OR)","(Medford, OR)","QB, DB",7,0.5,95,13
2018,"defense,interceptions",309,Jake Steels,Junior,"Righetti (Santa Maria, CA)","(Santa Maria, CA)","CB, WR",7,0.5,0,13
2018,"defense,interceptions",310,Quinton Powell,Senior,"Pinnacle (Phoenix, AZ)","(Phoenix, AZ)","CB, WR",7,0.5,126,13
2018,"defense,interceptions",311,JACOREY WARE,Senior,Carthage (TX),(TX),"WR, CB",7,0.5,,13
2018,"defense,interceptions",312,Travares Springer,Senior,"Maplewood (Nashville, TN)","(Nashville, TN)","CB, WR",7,0.5,86,13
2018,"defense,interceptions",313,Grant Michaliszyn,Junior,Colville (WA),(WA),"RB, SS",7,0.5,92,13
2018,"defense,interceptions",314,Andre Bray,Junior,"Notre Dame (SO) (Sherman Oaks, CA)","(Sherman Oaks, CA)","WR, CB",7,0.5,87,13
2018,"defense,interceptions",315,Kain Medrano,Senior,"Pueblo East (Pueblo, CO)","(Pueblo, CO)","WR, FS",7,0.5,132,13
2018,"defense,interceptions",316,Deangelo Mitchell,Senior,"North Florida Christian (Tallahassee, FL)","(Tallahassee, FL)","SB, CB",7,0.5,159,13
2018,"defense,interceptions",317,Dom Brown,Senior,Oxnard (CA),(CA),"WR, DB",7,0.5,94,13
2018,"defense,interceptions",318,Von Hayes,Senior,"North Florida Christian (Tallahassee, FL)","(Tallahassee, FL)","RB, FS",7,0.5,147,13
2018,"defense,interceptions",319,Clayton Gentry,Senior,Randleman (NC),(NC),"CB, K",7,0.5,48,13
2018,"defense,interceptions",321,Zach Westmoreland,Junior,Joplin (MO),(MO),"WR, RB",7,0.5,293,13
2018,"defense,interceptions",322,Kyle Dixon,Senior,Carlinville (IL),(IL),"WR, DB",7,0.5,304,13
2018,"defense,interceptions",323,Deidrick Stanley ll,Junior,"Chaminade-Madonna (Hollywood, FL)","(Hollywood, FL)","SS, CB",7,0.5,,13
2018,"defense,interceptions",324,Ah'shaan Belcher,Senior,"Riverside (Williamston, NC)","(Williamston, NC)","WR, DB",7,0.5,,13
2018,"defense,interceptions",325,Stockton Bramwell,Senior,American Fork (UT),(UT),"CB, WR",7,0.5,43,14
2018,"defense,interceptions",326,Logan Glover,Sophomore,San Saba (TX),(TX),WR,7,0.5,,14
2018,"defense,interceptions",327,Justin Zumbrun,Senior,Bremen (IN),(IN),"WR, FS",7,0.5,,14
2018,"defense,interceptions",328,Kasen Kinchen,Junior,Lake Stevens (WA),(WA),"DB, WR",7,0.5,105,14
2018,"defense,interceptions",329,Cameron Adams,Junior,"Northwest Christian (Phoenix, AZ)","(Phoenix, AZ)","WR, DB",7,0.5,93,14
2018,"defense,interceptions",330,Angel Hidalgo,Senior,"Garfield (Los Angeles, CA)","(Los Angeles, CA)","WR, CB",7,0.5,210,14
2018,"defense,interceptions",331,Aamaris Brown,Junior,"Armwood (Seffner, FL)","(Seffner, FL)","CB, FS",7,0.5,121,14
2018,"defense,interceptions",332,Ethan Dobbs,Senior,Booneville (AR),(AR),"WR, CB",7,0.5,,14
2018,"defense,interceptions",333,Jacob Cline,Junior,"North Lincoln (Lincolnton, NC)","(Lincolnton, NC)","WR, DB",7,0.5,82,14
2018,"defense,interceptions",334,Hosea Armstrong,Junior,"Birdville (North Richland Hills, TX)","(North Richland Hills, TX)","CB, WR",7,0.5,60,14
2018,"defense,interceptions",335,Dustin Inness,Senior,"Northwest Christian (Phoenix, AZ)","(Phoenix, AZ)","DB, WB",7,0.5,118,14
2018,"defense,interceptions",336,Cutter Martin,Sophomore,Hamlin (TX),(TX),"WR, DB",7,0.5,40,14
2018,"defense,interceptions",337,Sam Brandt,Junior,Bethany (OK),(OK),"FS, QB",7,0.5,56,14
2018,"defense,interceptions",338,Kasimir Absolu,Senior,"Mandarin (Jacksonville, FL)","(Jacksonville, FL)","WR, CB",7,0.5,112,15
2018,"defense,interceptions",339,Jack Kiser,Senior,"Pioneer (Royal Center, IN)","(Royal Center, IN)","SS, QB",7,0.5,155,15
2018,"defense,interceptions",340,Corey Dziuk,Senior,Falls City (TX),(TX),"RB, FS",7,0.5,70,15
2018,"defense,interceptions",341,Breon Pass,Sophomore,Reidsville (NC),(NC),"WR, FS",7,0.5,53,15
2018,"defense,interceptions",342,Hudson Petty,Senior,Whitwell (TN),(TN),"WR, FS",7,0.5,17,15
2018,"defense,interceptions",343,Darius Tolbert,Junior,Water Valley (MS),(MS),"WR, SS",7,0.4,172,16
2018,"defense,interceptions",344,Dj Harvey,Sophomore,"Sierra Canyon (Chatsworth, CA)","(Chatsworth, CA)",WR,7,0.4,93,16
2018,"defense,interceptions",345,Dashaun Christopher,Junior,Shelby (NC),(NC),"SS, FS",7,0.4,163,16
2018,"defense,interceptions",346,Jared Forster,Sophomore,"Santana (Santee, CA)","(Santee, CA)","WR, CB",7,0.4,57,18
2018,"defense,interceptions",347,Score Sportsrockdale,Sophomore,"Rockdale County (Conyers, GA)","(Conyers, GA)",,6,1.0,0,6
2018,"defense,interceptions",348,Johnny Harris,Junior,"Padua Franciscan (Parma, OH)","(Parma, OH)","OLB, FS",6,0.9,63,7
2018,"defense,interceptions",349,Gabe Martinez,Junior,"Hanford (Richland, WA)","(Richland, WA)","WR, CB",6,0.9,122,7
2018,"defense,interceptions",350,Gage Royse,Senior,Porter (TX),(TX),"FS, WR",6,0.9,97,7
2018,"defense,interceptions",251,Jordan Oladokun,Sophomore,"Gaither (Tampa, FL)","(Tampa, FL)","C, WR",7,0.6,149,11
2018,"defense,interceptions",252,Jaquan Riddick,Senior,"Potomac (Oxon Hill, MD)","(Oxon Hill, MD)",FS,7,0.6,103,11
2018,"defense,interceptions",253,Brad Dunn,Senior,Saugatuck (MI),(MI),"QB, DB",7,0.6,159,11
2018,"defense,interceptions",254,Jim Leblo,Senior,"Brick Township (Brick, NJ)","(Brick, NJ)","QB, SS",7,0.6,,11
2018,"defense,interceptions",255,Ben Nicholson,Sophomore,"Rosehill Christian (Tomball, TX)","(Tomball, TX)","WR, DB",7,0.6,80,11
2018,"defense,interceptions",256,Cameron Oliver,Sophomore,"Fort Bend Travis (Richmond, TX)","(Richmond, TX)","DB, WR",7,0.6,42,11
2018,"defense,interceptions",257,Justice Mosley,Senior,Splendora (TX),(TX),"WR, FS",7,0.6,2,11
2018,"defense,interceptions",258,Keevan Bailey,Senior,"Salem (Conyers, GA)","(Conyers, GA)","WR, FS",7,0.6,20,11
2018,"defense,interceptions",259,Conner Saso,Senior,Colusa (CA),(CA),"QB, SS",7,0.6,88,11
2018,"defense,interceptions",260,Alex Mackenzie,Senior,"Conrad Weiser (Robesonia, PA)","(Robesonia, PA)","QB, S",7,0.6,,12
2018,"defense,interceptions",261,Jalen Bustamante,Senior,"Thompson (Alabaster, AL)","(Alabaster, AL)","CB, SS",7,0.6,71,12
2018,"defense,interceptions",262,Samuel Osborn,Sophomore,"Tribe Warriors (Bastrop, TX)","(Bastrop, TX)",SB,7,0.6,151,12
2018,"defense,interceptions",263,Daunte Allegretto,Senior,"Ridgway/Johnsonburg (Ridgway, PA)","(Ridgway, PA)","WR, DB",7,0.6,,12
2018,"defense,interceptions",264,Greg Greene,Senior,Mount Airy (NC),(NC),"WR, DB",7,0.6,,12
2018,"defense,interceptions",265,Bronson Yoder,Senior,"NorthWood (Nappanee, IN)","(Nappanee, IN)","WR, SS",7,0.6,217,12
2018,"defense,interceptions",266,Byron Pearson,Junior,Oxford (MS),(MS),DB,7,0.6,174,12
2018,"defense,interceptions",267,Devon Witherspoon,Senior,"Pine Forest (Pensacola, FL)","(Pensacola, FL)","CB, FS",7,0.6,138,12
2018,"defense,interceptions",268,Ricky Lane,Senior,Yorba Linda (CA),(CA),"WR, FS",7,0.6,277,12
2018,"defense,interceptions",269,Emanuel Whitehead,Senior,Richlands (NC),(NC),"RB, CB",7,0.6,137,12
2018,"defense,interceptions",270,Kamari Ross,Junior,Beaumont (CA),(CA),"CB, WR",7,0.6,,12
2018,"defense,interceptions",271,Dallas Pugsley,Senior,"Shenandoah (Middletown, IN)","(Middletown, IN)","RB, OLB",7,0.6,118,12
2018,"defense,interceptions",272,Kaysan Barnett,Junior,"Millennium (Goodyear, AZ)","(Goodyear, AZ)",CB,7,0.6,169,12
2018,"defense,interceptions",273,Isaac Gowdy,Senior,Ocean Springs (MS),(MS),"C, WR",7,0.6,,12
2018,"defense,interceptions",274,Dillon Horn,Senior,Needles (CA),(CA),"WR, DB",7,0.6,80,12
2018,"defense,interceptions",275,Estevan Gonzales,Junior,"West Las Vegas (Las Vegas, NM)","(Las Vegas, NM)","WR, DB",7,0.6,,12
2018,"defense,interceptions",276,Sam LaPorta,Senior,Highland (IL),(IL),"FS, WR",7,0.6,138,12
2018,"defense,interceptions",277,Andrew Henderson,Senior,"Andress (El Paso, TX)","(El Paso, TX)","CB, WR",7,0.6,,12
2018,"defense,interceptions",278,Korie Black,Junior,"Connally (Waco, TX)","(Waco, TX)",ATH,7,0.6,,12
2018,"defense,interceptions",279,Khalani Riddick,Junior,Elk Grove (CA),(CA),"SS, RB",7,0.6,,12
2018,"defense,interceptions",280,Caleb Barrientes,Senior,Columbus Grove (OH),(OH),"WR, CB",7,0.6,,12
2018,"defense,interceptions",281,Chaz Taylor,Senior,"Mingus (Cottonwood, AZ)","(Cottonwood, AZ)","WR, LB",7,0.6,171,12
2018,"defense,interceptions",282,Wade Halterman,Senior,Wink (TX),(TX),"WR, FS",7,0.6,152,12
2018,"defense,interceptions",283,Zach Thompson,Senior,"Triopia/Meredosia-Chambersburg/Virginia (Concord, IL)","(Concord, IL)","RB, FS",7,0.6,17,12
2018,"defense,interceptions",284,Deontay Begay,Junior,Newcomb (NM),(NM),"RB, SS",7,0.6,4,12
2018,"defense,interceptions",285,Reid Maddox,Senior,"Coosa Valley Academy (Harpersville, AL)","(Harpersville, AL)","WR, CB",7,0.6,,12
2018,"defense,interceptions",286,Macen Akers,Senior,Everett (PA),(PA),"QB, FS",7,0.6,,12
2018,"defense,interceptions",287,Antonio Yates,Sophomore,"R.J. Reynolds (Winston-Salem, NC)","(Winston-Salem, NC)","CB, SB",7,0.6,,12
2018,"defense,interceptions",288,Jacquez Durham,Junior,"Cleveland (Clayton, NC)","(Clayton, NC)",S,7,0.6,,12
2018,"defense,interceptions",289,Jalen JORDAN,Senior,Lake Cormorant (MS),(MS),"ATH, DB",7,0.6,198,12
2018,"defense,interceptions",290,Akili Arnold,Senior,Mission Viejo (CA),(CA),"SS, WR",7,0.6,176,12
2018,"defense,interceptions",291,Ethan Davis,Senior,Hawley (TX),(TX),"WR, CB",7,0.6,174,12
2018,"defense,interceptions",292,Kionte Peacock,Senior,Parkersburg (WV),(WV),"FS, WR",7,0.6,120,12
2018,"defense,interceptions",293,Blair Anderson,Sophomore,"Destiny Christian (Del City, OK)","(Del City, OK)","QB, DB",7,0.6,93,12
2018,"defense,interceptions",294,Jaiden Dollard,Junior,"Astronaut (Titusville, FL)","(Titusville, FL)",,7,0.6,60,12
2018,"defense,interceptions",295,Tristan Kulp,Senior,"Riley County (Riley, KS)","(Riley, KS)","RB, CB",7,0.6,65,12
2018,"defense,interceptions",296,Lane Thrap,Junior,"St. Bernard's (Eureka, CA)","(Eureka, CA)","WR, FS",7,0.6,155,12
2018,"defense,interceptions",297,Jeremy Harvey,Senior,"Wakulla (Crawfordville, FL)","(Crawfordville, FL)","WB, CB",7,0.6,179,12
2018,"defense,interceptions",298,Grant Michaliszyn,Junior,Colville (WA),(WA),"RB, SS",7,0.5,92,13
2018,"defense,interceptions",299,Dylan Wilt,Senior,Muncy (PA),(PA),"WR, DB",7,0.5,101,13
2018,"defense,interceptions",300,Jaquaylen Hardin,Senior,Bessemer City (NC),(NC),"RB, CB",7,0.5,94,13
2018,"defense,interceptions",1,Malik Lawrence,Senior,"North Point (Waldorf, MD)","(Waldorf, MD)","WR, FS",15,1.1,300,14
2018,"defense,interceptions",2,Broc Grosser,Senior,Halifax (PA),(PA),"CB, WR",12,1.1,163,11
2018,"defense,interceptions",3,Dawson James,Sophomore,"Berryhill (Tulsa, OK)","(Tulsa, OK)",WR,12,1.0,190,12
2018,"defense,interceptions",4,Timmy Ward,Junior,Canton (PA),(PA),"WR, RB",11,1.1,142,10
2018,"defense,interceptions",5,Johnny Espinosa,Junior,"Lake View (San Angelo, TX)","(San Angelo, TX)","WR, CB",11,1.1,3,10
2018,"defense,interceptions",6,Jj Laap,Senior,"Ward Melville (East Setauket, NY)","(East Setauket, NY)","WR, CB",11,1.0,303,11
2018,"defense,interceptions",7,Malakai Armour,Junior,"Lakeside (Lake Village, AR)","(Lake Village, AR)","WR, DB",11,1.0,163,11
2018,"defense,interceptions",8,Marqus Johnson-mason,Senior,"Bessemer City (Bessemer, AL)","(Bessemer, AL)",WR,11,0.9,232,12
2018,"defense,interceptions",9,Braylen Brooks,Senior,Sachse (TX),(TX),CB,11,0.9,188,12
