file_year,category,rank,name,year,high_school,city_state,position,receivingyards,receivingyardspergame,yardspercatch,receivingnum,receivinglong,receivingtdnum,gamesplayed
2019,"offense,receiving",284,Jay Baker,Senior,"Strom Thurmond (Johnston, SC)","(Johnston, SC)",WR,1135,94.6,15.3,74,79,10,12
2019,"offense,receiving",285,Gary Bryant,Senior,"Centennial (Corona, CA)","(Corona, CA)","WR, CB",1134,94.5,19.6,58,54,10,12
2019,"offense,receiving",286,Christopher Quijada,Junior,"Franklin (Los Angeles, CA)","(Los Angeles, CA)","WR, FS",1131,80.8,20.6,55,80,15,14
2019,"offense,receiving",287,Javier Benevidez,Senior,Porterville (CA),(CA),"RB, SB",1130,86.9,21.7,52,73,10,13
2019,"offense,receiving",288,Marquez Bell,Senior,"Columbia (Lake City, FL)","(Lake City, FL)",WR,1130,94.2,19.5,58,70,12,12
2019,"offense,receiving",289,Ralph Rodriguez,Senior,"Miller (Corpus Christi, TX)","(Corpus Christi, TX)",WR,1130,86.9,15.9,71,84,15,13
2019,"offense,receiving",290,Brandon Hawkins jr,Junior,Waxahachie (TX),(TX),"CB, WR",1129,112.9,12.4,91,59,14,10
2019,"offense,receiving",291,Cornelius Dyson,Senior,Kentwood (LA),(LA),"WR, FS",1128,80.6,25.6,44,80,7,14
2019,"offense,receiving",292,Brody Ray,Senior,"Greenwood (Midland, TX)","(Midland, TX)","WR, CB",1128,75.2,22.1,51,75,18,15
2019,"offense,receiving",293,Jadyn Marshall,Sophomore,"St. Mary's (Stockton, CA)","(Stockton, CA)",WR,1128,102.5,16.6,68,80,9,11
2019,"offense,receiving",294,Daniel Britt,Junior,"Hobbton (Newton Grove, NC)","(Newton Grove, NC)","WR, FS",1128,94.0,13.4,84,33,9,12
2019,"offense,receiving",295,Josh Cameron,Junior,Cedar Park (TX),(TX),"WR, CB",1127,86.7,14.1,80,65,14,13
2019,"offense,receiving",296,John avery Herrod,Junior,"Tupelo Christian Prep (Belden, MS)","(Belden, MS)","WR, CB",1127,93.9,13.9,81,42,14,12
2019,"offense,receiving",297,Elijiah Metcalf,Junior,"Mallard Creek (Charlotte, NC)","(Charlotte, NC)",WR,1125,102.3,17.6,64,93,16,11
2019,"offense,receiving",298,Ammon Bartley,Senior,Grantsville (UT),(UT),"WR, ILB",1125,86.5,16.5,68,92,11,13
2019,"offense,receiving",299,Asante Das,Senior,"Allatoona (Acworth, GA)","(Acworth, GA)","WR, CB",1123,80.2,28.8,39,93,16,14
2019,"offense,receiving",300,Connor Ryan,Senior,"Billings West (Billings, MT)","(Billings, MT)","WR, DB",1123,102.1,24.4,46,80,13,11
2019,"offense,receiving",451,Larry Simmons,Sophomore,Moss Point (MS),(MS),WR,1035,94.1,21.6,48,80,9,11
2019,"offense,receiving",452,Jesus Sandoval,Senior,"Parkland (El Paso, TX)","(El Paso, TX)",WR,1035,86.3,17.0,61,62,9,12
2019,"offense,receiving",453,Jack Reynolds,Junior,"Davie (Mocksville, NC)","(Mocksville, NC)",WR,1035,79.6,13.4,77,41,7,13
2019,"offense,receiving",454,Riley Daubert,Senior,"Warrior Run (Turbotville, PA)","(Turbotville, PA)","WR, CB",1033,93.9,22.0,47,65,10,11
2019,"offense,receiving",455,Julien Simon,Junior,"Lincoln (Tacoma, WA)","(Tacoma, WA)","DB, WR",1033,79.5,12.4,83,60,12,13
2019,"offense,receiving",456,Kaleb King,Junior,Wewoka (OK),(OK),"WR, CB",1032,103.2,29.5,35,75,17,10
2019,"offense,receiving",457,De'kairo Rudolph,Senior,Cabot (AR),(AR),"WR, CB",1032,103.2,21.5,48,77,14,10
2019,"offense,receiving",459,Nico Contreras,Junior,Windsor (CA),(CA),"WR, SS",1029,93.5,19.8,52,81,16,11
2019,"offense,receiving",460,Cade Harris,Junior,Roy (UT),(UT),"WR, RB",1028,102.8,19.4,53,91,12,10
2019,"offense,receiving",461,David Fisher,Senior,Yucaipa (CA),(CA),"WR, DB",1028,102.8,15.8,65,68,14,10
2019,"offense,receiving",462,Hunter Hughes,Senior,Delta (CO),(CO),"WR, DB",1026,78.9,19.7,52,48,17,13
2019,"offense,receiving",463,CJ Hutton,Senior,Folsom (CA),(CA),"WR, DB",1026,85.5,19.0,54,90,11,12
2019,"offense,receiving",464,Cal Ewanich,Senior,"Amador Valley (Pleasanton, CA)","(Pleasanton, CA)","WR, RB",1024,102.4,16.3,63,80,10,10
2019,"offense,receiving",465,Aj Mccarty,Senior,Brownwood (TX),(TX),"WR, CB",1023,78.7,23.8,43,71,10,13
2019,"offense,receiving",466,Dont'e Thornton jr,Junior,"Mount St. Joseph (Baltimore, MD)","(Baltimore, MD)","WR, FS",1021,92.8,26.9,38,76,16,11
2019,"offense,receiving",467,Dakota Campbell,Senior,Greencastle (IN),(IN),"WR, S",1021,92.8,16.7,61,73,11,11
2019,"offense,receiving",468,Conor Adams,Senior,"Warwick (Lititz, PA)","(Lititz, PA)","WR, FS",1021,78.5,16.0,64,77,8,13
2019,"offense,receiving",469,Kauran St. Louis,Senior,"Western (Davie, FL)","(Davie, FL)",WR,1020,85.0,17.9,57,,13,12
2019,"offense,receiving",470,Avant Jacobs,Senior,"Oak Ridge (El Dorado Hills, CA)","(El Dorado Hills, CA)","WR, DB",1020,78.5,14.8,69,,8,13
2019,"offense,receiving",471,Walker Rhue,Senior,"Oceanside Collegiate Academy (Mt. Pleasant, SC)","(Mt. Pleasant, SC)","WR, ATH",1018,78.3,19.6,52,68,14,13
2019,"offense,receiving",472,Shazz Preston,Sophomore,St. James (LA),(LA),"WR, FS",1018,67.9,16.2,63,63,9,15
2019,"offense,receiving",473,Dejuan Hubbard,Senior,"East Union (Blue Springs, MS)","(Blue Springs, MS)","WR, CB",1017,92.5,20.8,49,89,16,11
2019,"offense,receiving",474,Radarrian Robbins,Senior,Kentwood (LA),(LA),"WR, CB",1017,72.6,16.1,63,58,10,14
2019,"offense,receiving",475,Will Linkhart,Junior,Centerville (OH),(OH),WR,1017,101.7,13.0,78,66,11,10
2019,"offense,receiving",477,Ben Burnham,Senior,Burbank (CA),(CA),"WR, CB",1015,84.6,23.6,43,90,9,12
2019,"offense,receiving",478,Payton Mangrum,Senior,"Eastside (Taylors, SC)","(Taylors, SC)",WR,1015,92.3,18.5,55,43,16,11
2019,"offense,receiving",479,Troy parker Hughes,Junior,Elizabethton (TN),(TN),"WR, SS",1015,78.1,18.1,56,95,19,13
2019,"offense,receiving",480,Matt Kistler,Senior,Tamaqua (PA),(PA),"WR, DB",1014,72.4,16.9,60,86,12,14
2019,"offense,receiving",481,Jake McConnachie,Senior,Verona (NJ),(NJ),"WR, CB",1012,84.3,22.0,46,45,13,12
2019,"offense,receiving",482,Trond Grizzell,Junior,San Marino (CA),(CA),WR,1012,92.0,18.4,55,71,3,11
2019,"offense,receiving",483,Za'tarious Anderson,Senior,"Monroe (Albany, GA)","(Albany, GA)","WR, FS",1011,91.9,18.1,56,86,11,11
2019,"offense,receiving",484,Nick Anderson,Junior,Austin (TX),(TX),WR,1010,101.0,19.4,52,70,7,10
2019,"offense,receiving",485,Kameron White,Sophomore,Pass Christian (MS),(MS),"WR, QB",1009,84.1,21.0,48,80,11,12
2019,"offense,receiving",486,Jamarien Dalton,Junior,"North Davidson (Lexington, NC)","(Lexington, NC)","WR, DB",1009,84.1,17.4,58,,13,12
2019,"offense,receiving",487,Trey Lewis,Senior,Millry (AL),(AL),"OLB, WR",1008,84.0,26.5,38,93,12,12
2019,"offense,receiving",488,Beaux Collins,Junior,"St. John Bosco (Bellflower, CA)","(Bellflower, CA)",WR,1008,77.5,24.6,41,80,14,13
2019,"offense,receiving",489,Ryan Hollingsworth,Senior,"Smoky Hill (Aurora, CO)","(Aurora, CO)",TE,1008,91.6,22.9,44,,10,11
2019,"offense,receiving",490,Xavier Bonds,Senior,Elgin (IL),(IL),"WR, RB",1008,100.8,22.9,44,82,9,10
2019,"offense,receiving",491,Ryan Mcandrew,Senior,"Morris Catholic (Denville, NJ)","(Denville, NJ)","WR, FS",1008,91.6,15.8,64,65,15,11
2019,"offense,receiving",492,Mussa Pene,Senior,"Liberty (Colorado Springs, CO)","(Colorado Springs, CO)","WR, DB",1006,100.6,19.3,52,64,8,10
2019,"offense,receiving",493,Christavian Smith,Senior,Elysian Fields (TX),(TX),ATH,1006,83.8,18.0,56,,5,12
2019,"offense,receiving",494,Shaleak Knotts,Sophomore,Monroe (NC),(NC),"WR, FS",1006,83.8,17.1,59,70,14,12
2019,"offense,receiving",495,Kaleb Mosley,Senior,Louisville (MS),(MS),WR,1006,71.9,14.6,69,70,8,14
2019,"offense,receiving",496,Jordan Davis,Senior,"Sheehan (Wallingford, CT)","(Wallingford, CT)","RB, WR",1005,77.3,23.9,42,85,14,13
2019,"offense,receiving",497,DJ Harris,Senior,"Orange Glen (Escondido, CA)","(Escondido, CA)",WR,1005,83.8,19.0,53,85,10,12
2019,"offense,receiving",498,Bryson Jackson,Senior,Windthorst (TX),(TX),"WR, DL",1005,77.3,15.7,64,,11,13
2019,"offense,receiving",499,Cade Bargar,Senior,"South (Torrance, CA)","(Torrance, CA)","WR, LB",1004,62.8,17.0,59,88,14,16
2019,"offense,receiving",500,Cade Vernetti,Senior,"Alexandria-Monroe (Alexandria, IN)","(Alexandria, IN)","WR, DB",1004,91.3,14.3,70,67,15,11
2019,"offense,receiving",301,Dj Moore,Sophomore,"Worthington Christian (Worthington, OH)","(Worthington, OH)",WR,1123,102.1,21.6,52,,12,11
2019,"offense,receiving",302,Logan Johnson,Junior,"Prince Avenue Christian (Athens, GA)","(Athens, GA)","WR, ATH",1122,93.5,18.1,62,,15,12
2019,"offense,receiving",303,Keandre Lambert,Senior,"Maury (Norfolk, VA)","(Norfolk, VA)","WR, CB",1120,74.7,17.2,65,,17,15
2019,"offense,receiving",304,Ben Mella,Senior,"Mountain View (Orem, UT)","(Orem, UT)",,1119,101.7,17.8,63,86,14,11
2019,"offense,receiving",305,Ashton Thomas,Senior,"Hart (Newhall, CA)","(Newhall, CA)","WR, DB",1119,93.3,13.3,84,77,13,12
2019,"offense,receiving",306,Brandon McClendon,Junior,"Holy Cross (Covington, KY)","(Covington, KY)","WR, DB",1118,101.6,24.3,46,,9,11
2019,"offense,receiving",307,Kyle Mcnamara,Senior,"Lipscomb Academy (Nashville, TN)","(Nashville, TN)",WR,1118,93.2,16.4,68,69,11,12
2019,"offense,receiving",308,Nelson Lomeli,Senior,Homedale (ID),(ID),"WR, CB",1117,93.1,21.1,53,92,13,12
2019,"offense,receiving",309,Gavin Ellis,Junior,"Topsail (Hampstead, NC)","(Hampstead, NC)",WR,1116,93.0,21.1,53,90,8,12
2019,"offense,receiving",310,Cade Marshman,Senior,Glendora (CA),(CA),"WR, TE",1115,85.8,16.2,69,71,15,13
2019,"offense,receiving",311,Jackson Dickerson,Senior,"Pueblo South (Pueblo, CO)","(Pueblo, CO)",WR,1113,79.5,16.9,66,50,17,14
2019,"offense,receiving",312,Daniel Roach,Senior,"Lafayette Central Catholic (Lafayette, IN)","(Lafayette, IN)","SB, CB",1112,79.4,14.1,79,53,11,14
2019,"offense,receiving",313,Eddie Whipple,Sophomore,"Father Lopez (Daytona Beach, FL)","(Daytona Beach, FL)",ATH,1111,111.1,23.6,47,96,,10
2019,"offense,receiving",314,Hack Hamilton,Senior,"Daniel (Central, SC)","(Central, SC)",WR,1111,92.6,18.8,59,66,19,12
2019,"offense,receiving",315,Brandon Alcaraz,Senior,"Ocean View (Huntington Beach, CA)","(Huntington Beach, CA)","WR, FS",1111,101.0,16.1,69,70,11,11
2019,"offense,receiving",316,Josh Brown,Senior,"San Marcos (Santa Barbara, CA)","(Santa Barbara, CA)","WR, CB",1111,111.1,15.6,71,68,17,10
2019,"offense,receiving",317,Daniel Thomason,Senior,"Alta (Sandy, UT)","(Sandy, UT)","WR, CB",1111,111.1,14.6,76,79,13,10
2019,"offense,receiving",318,Andrew Young,Senior,Norman (OK),(OK),WR,1110,100.9,17.9,62,62,9,11
2019,"offense,receiving",319,Jarmone Sutherland Jr.,Senior,"Newman (New Orleans, LA)","(New Orleans, LA)","WR, FS",1110,111.0,15.9,70,60,16,10
2019,"offense,receiving",320,Leshaun Atchison,Junior,"D.H. Conley (Greenville, NC)","(Greenville, NC)","WR, DB",1110,85.4,13.9,80,95,10,13
2019,"offense,receiving",321,Alex Guzman,Senior,Chula Vista (CA),(CA),"WR, CB",1109,110.9,16.6,67,81,9,10
2019,"offense,receiving",322,Logan Loya,Senior,"St. John Bosco (Bellflower, CA)","(Bellflower, CA)","WR, KR",1109,79.2,15.4,72,81,9,14
2019,"offense,receiving",323,Brian Branch,Senior,"Sandy Creek (Tyrone, GA)","(Tyrone, GA)","DB, WR",1107,79.1,18.1,61,,14,14
2019,"offense,receiving",324,Kolbe Katsis,Junior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)",WR,1107,85.2,17.6,63,,11,13
2019,"offense,receiving",325,Mason Hage,Junior,"South Tahoe (South Lake Tahoe, CA)","(South Lake Tahoe, CA)","WR, CB",1105,110.5,17.0,65,75,5,10
2019,"offense,receiving",326,Frank Brown jr,Senior,"Sterling (Houston, TX)","(Houston, TX)","RB, WR",1104,110.4,26.3,42,98,15,10
2019,"offense,receiving",327,Malik Baker,Junior,Oxon Hill (MD),(MD),WR,1104,100.4,23.5,47,89,11,11
2019,"offense,receiving",328,Brandon Vasquez,Junior,La Habra (CA),(CA),"SB, CB",1104,84.9,14.7,75,64,12,13
2019,"offense,receiving",329,Luke Hyde,Sophomore,Woods Cross (UT),(UT),"WR, CB",1104,100.4,14.7,75,58,13,11
2019,"offense,receiving",330,Daniel Deabner,Senior,"Thomas Jefferson (Jefferson Hills, PA)","(Jefferson Hills, PA)","WR, DB",1103,68.9,22.5,49,75,20,16
2019,"offense,receiving",331,Hunter Wood,Senior,"Har-Ber (Springdale, AR)","(Springdale, AR)","WR, SS",1103,91.9,16.2,68,42,15,12
2019,"offense,receiving",332,Robert Parker-Crawford,Senior,"Maclay (Tallahassee, FL)","(Tallahassee, FL)","WR, FS",1102,91.8,20.4,54,,13,12
2019,"offense,receiving",333,Joel Hunt,Senior,Swansboro (NC),(NC),"CB, WR",1102,100.2,17.5,63,85,14,11
2019,"offense,receiving",334,Grayson Hitt,Senior,"Houston (Germantown, TN)","(Germantown, TN)","WR, FS",1101,78.6,20.4,54,17,18,14
2019,"offense,receiving",335,Dalton Pearson,Senior,Johns Creek (GA),(GA),WR,1101,100.1,18.0,61,69,16,11
2019,"offense,receiving",336,Jovon Scott,Senior,Peoria (AZ),(AZ),WR,1099,99.9,22.9,48,99,14,11
2019,"offense,receiving",337,Brooks Mccoy,Senior,"Tivy (Kerrville, TX)","(Kerrville, TX)",WR,1099,99.9,18.0,61,99,15,11
2019,"offense,receiving",338,Myles Parker,Junior,"John Paul II (Plano, TX)","(Plano, TX)","WR, RB",1098,84.5,14.1,78,,10,13
2019,"offense,receiving",339,Fielding Morley,Senior,"American Leadership Academy (Spanish Fork, UT)","(Spanish Fork, UT)",ATH,1096,91.3,18.0,61,81,15,12
2019,"offense,receiving",340,Robert Filancia,Senior,Port Jervis (NY),(NY),"WR, SS",1096,91.3,17.1,64,76,13,12
2019,"offense,receiving",341,Ryan Cosper,Senior,"Hope Christian (Albuquerque, NM)","(Albuquerque, NM)","WR, LB",1094,99.5,17.4,63,68,11,11
2019,"offense,receiving",342,Jacob Partridge,Senior,"Lamar (Meridian, MS)","(Meridian, MS)","WR, CB",1093,99.4,18.8,58,75,11,11
2019,"offense,receiving",343,Devin Blakenship,Senior,Concrete (WA),(WA),"WR, DB",1093,109.3,17.6,62,73,14,10
2019,"offense,receiving",344,Donta Hackler,Senior,"David Crockett (Jonesborough, TN)","(Jonesborough, TN)","WR, CB",1092,99.3,14.0,78,89,12,11
2019,"offense,receiving",345,Whit Kane,Senior,"Heritage (Wake Forest, NC)","(Wake Forest, NC)","WR, QB",1092,84.0,13.5,81,85,15,13
2019,"offense,receiving",346,Chase Mickens,Senior,"Copper Basin (Copperhill, TN)","(Copperhill, TN)","WR, SS",1091,99.2,19.1,57,,6,11
2019,"offense,receiving",347,Jermaine Dawson,Junior,Vero Beach (FL),(FL),WR,1091,90.9,17.6,62,74,13,12
2019,"offense,receiving",348,Brett Lenon,Senior,Blackwell (OK),(OK),"WR, CB",1091,109.1,15.4,71,61,9,10
2019,"offense,receiving",349,Justin Schafer,Senior,"Tesoro (Rancho Santa Margarita, CA)","(Rancho Santa Margarita, CA)",WR,1091,90.9,13.6,80,51,14,12
2019,"offense,receiving",350,Michael Pettway,Senior,"Thompson (Alabaster, AL)","(Alabaster, AL)",WR,1090,83.8,18.2,60,80,15,13
2019,"offense,receiving",201,Benicio Cristofalo,Junior,Carmel (CA),(CA),,1203,120.3,21.9,55,,9,10
2019,"offense,receiving",202,Connor Johnson,Senior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","OLB, TE",1202,85.9,21.9,55,59,22,14
2019,"offense,receiving",203,Hayden Dean,Junior,Eunice (NM),(NM),"QB, FS",1197,108.8,19.3,62,91,20,11
2019,"offense,receiving",204,Ashton Nickelberry,Senior,Brandon (MS),(MS),WR,1196,85.4,18.1,66,88,14,14
2019,"offense,receiving",205,Simeon Marton,Senior,"Capistrano Valley Christian (San Juan Capistrano, CA)","(San Juan Capistrano, CA)","ATH, WR",1195,108.6,20.3,59,73,18,11
2019,"offense,receiving",206,Cameron Bumstead,Senior,Hoquiam (WA),(WA),"WR, DB",1195,108.6,15.5,77,70,12,11
2019,"offense,receiving",207,Myles Price,Senior,The Colony (TX),(TX),"WR, CB",1195,119.5,15.5,77,75,14,10
2019,"offense,receiving",208,Chance Sparks,Senior,"Century (Hillsboro, OR)","(Hillsboro, OR)",WR,1195,119.5,14.1,85,,13,10
2019,"offense,receiving",209,John Peduzzi,Junior,"Hilton Head Christian Academy (Hilton Head Island, SC)","(Hilton Head Island, SC)","WR, QB",1194,99.5,19.3,62,57,17,12
2019,"offense,receiving",210,Jeremiah Hunter,Senior,"Central (Fresno, CA)","(Fresno, CA)",WR,1194,79.6,15.1,79,65,16,15
2019,"offense,receiving",211,Ahmad Jackson,Senior,"Sandy Creek (Tyrone, GA)","(Tyrone, GA)","WR, DE",1191,85.1,19.5,61,,11,14
2019,"offense,receiving",212,Jaylon Barden,Senior,"Westside (Macon, GA)","(Macon, GA)","WR, CB",1191,108.3,18.3,65,75,15,11
2019,"offense,receiving",213,Hayden Jones,Senior,"East Noble (Kendallville, IN)","(Kendallville, IN)","DB, WR",1190,85.0,16.3,73,,16,14
2019,"offense,receiving",214,Kelin Parsons,Senior,"West Stokes (King, NC)","(King, NC)","WR, CB",1189,79.3,23.3,51,86,18,15
2019,"offense,receiving",215,Cameron Underwood,Senior,"Robichaud (Dearborn Heights, MI)","(Dearborn Heights, MI)","WR, FS",1188,99.0,20.5,58,,17,12
2019,"offense,receiving",216,Sean Smith,Senior,"Central Bucks South (Warrington, PA)","(Warrington, PA)","WR, DB",1188,108.0,19.2,62,68,15,11
2019,"offense,receiving",217,Jayvon Massey,Sophomore,Bloomfield (CT),(CT),"WR, OLB",1186,91.2,22.8,52,90,14,13
2019,"offense,receiving",218,Zavier Betts,Senior,"Bellevue West (Bellevue, NE)","(Bellevue, NE)",WR,1185,91.2,18.5,64,98,17,13
2019,"offense,receiving",219,Aiden Lesser,Junior,"Liberty Christian (Richland, WA)","(Richland, WA)","WR, FS",1184,118.4,15.2,78,,10,10
2019,"offense,receiving",220,Slate Rucker,Senior,"Madison Academy (Madison, AL)","(Madison, AL)","WR, FS",1183,107.5,19.4,61,91,8,11
2019,"offense,receiving",221,Duke Stinnett,Senior,Greenback (TN),(TN),"WR, DB",1182,78.8,23.6,50,85,12,15
2019,"offense,receiving",222,Nate Bennett,Senior,"Grace Brethren (Simi Valley, CA)","(Simi Valley, CA)","WR, FS",1181,84.4,21.1,56,71,12,14
2019,"offense,receiving",223,Collin Sullivan,Senior,Round Rock (TX),(TX),WR,1181,118.1,19.0,62,91,14,10
2019,"offense,receiving",224,Ethan Burford,Junior,"Clarion Area (Clarion, PA)","(Clarion, PA)","WR, SS",1179,98.3,30.2,39,,17,12
2019,"offense,receiving",225,Mason Kolb,Senior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","WR, RB",1177,84.1,16.1,73,81,11,14
2019,"offense,receiving",226,Cole Wright,Senior,Carlsbad (CA),(CA),"WR, DB",1176,98.0,16.6,71,80,13,12
2019,"offense,receiving",227,Connor Flannigan,Senior,Fayetteville (AR),(AR),"WR, P",1175,97.9,16.5,71,83,16,12
2019,"offense,receiving",228,Wesley Carlock,Senior,"University School of Jackson (Jackson, TN)","(Jackson, TN)","WR, CB",1175,83.9,15.1,78,80,12,14
2019,"offense,receiving",229,Razen Reyes,Senior,"Riverside (Taylor, PA)","(Taylor, PA)","WR, SS",1174,106.7,14.5,81,64,18,11
2019,"offense,receiving",230,Quincy Prince,Junior,Llano (TX),(TX),"WR, CB",1173,97.8,23.5,50,95,17,12
2019,"offense,receiving",231,Nathan Clarke,Junior,Seekonk (MA),(MA),WR,1173,97.8,17.5,67,52,11,12
2019,"offense,receiving",232,Cam Smith,Junior,"Braswell (Little Elm, TX)","(Little Elm, TX)","WR, QB",1173,106.6,16.3,72,93,13,11
2019,"offense,receiving",233,Carson Kuhl,Senior,"Westlake (Westlake Village, CA)","(Westlake Village, CA)",WR,1170,106.4,19.5,60,80,8,11
2019,"offense,receiving",234,Jordan Harvey,Junior,"Velma Jackson (Camden, MS)","(Camden, MS)",WR,1170,97.5,18.6,63,95,18,12
2019,"offense,receiving",235,Stanton Westlin,Senior,Jersey Shore (PA),(PA),"WR, SB",1169,83.5,19.8,59,58,12,14
2019,"offense,receiving",236,Casey Tawa,Senior,West Linn (OR),(OR),"WR, CB",1169,106.3,17.2,68,93,17,11
2019,"offense,receiving",237,Travis Arena,Junior,"Northwood (Irvine, CA)","(Irvine, CA)","WR, DE",1169,106.3,12.7,92,70,14,11
2019,"offense,receiving",238,PJ Hall,Senior,"Robinson (Little Rock, AR)","(Little Rock, AR)","WR, FS",1168,77.9,19.8,59,85,20,15
2019,"offense,receiving",239,Layton Howard,Senior,Mansfield (AR),(AR),"WR, DB",1168,106.2,16.7,70,71,17,11
2019,"offense,receiving",240,Jakerrion Watson,Senior,Center (TX),(TX),"WR, DB",1166,116.6,22.0,53,78,13,10
2019,"offense,receiving",241,Andrew Patterson,Junior,"Desert Edge (Goodyear, AZ)","(Goodyear, AZ)",WR,1165,83.2,22.0,53,90,11,14
2019,"offense,receiving",242,Aalah Brown,Junior,"Valwood (Valdosta, GA)","(Valdosta, GA)","WR, FS",1164,89.5,19.1,61,69,8,13
2019,"offense,receiving",243,Jontavis Robertson,Senior,"Jones County (Gray, GA)","(Gray, GA)","WR, FS",1162,83.0,17.6,66,80,9,14
2019,"offense,receiving",244,Jasaiah Gathings,Junior,Statesville (NC),(NC),WR,1160,89.2,19.3,60,,14,13
2019,"offense,receiving",245,Lj Holmes,Senior,"La Salle (Pasadena, CA)","(Pasadena, CA)","WR, FS",1160,116.0,18.7,62,83,15,10
2019,"offense,receiving",246,Andrew Douglas,Junior,"Mount Vernon (Atlanta, GA)","(Atlanta, GA)",,1160,105.5,16.6,70,,13,11
2019,"offense,receiving",247,Joe Panagos,Senior,Scott City (MO),(MO),"WR, CB",1159,96.6,19.0,61,,,12
2019,"offense,receiving",248,Zachary Jackson,Senior,"Veritas Prep (Phoenix, AZ)","(Phoenix, AZ)","WR, CB",1159,105.4,18.1,64,48,16,11
2019,"offense,receiving",249,Wills Meyer,Senior,"Carroll (Southlake, TX)","(Southlake, TX)",WR,1157,82.6,13.1,88,,15,14
2019,"offense,receiving",250,Javonte Sherman,Junior,Valdosta (GA),(GA),WR,1156,105.1,21.8,53,96,,11
2019,"offense,receiving",151,Jhari Patterson,Senior,"A.C. Reynolds (Asheville, NC)","(Asheville, NC)","WR, SS",1251,89.4,18.4,68,92,17,14
2019,"offense,receiving",152,Jairus Mack,Junior,"Clarke Central (Athens, GA)","(Athens, GA)","WR, SB",1250,96.2,17.1,73,87,18,13
2019,"offense,receiving",153,Grant Page,Sophomore,"Fairview (Boulder, CO)","(Boulder, CO)",WR,1250,104.2,16.4,76,72,15,12
2019,"offense,receiving",154,Anthony Simpson,Senior,Bloomfield (CT),(CT),"WR, CB",1249,96.1,16.7,75,53,19,13
2019,"offense,receiving",155,Joseph Manjack,Junior,"Tomball Memorial (Tomball, TX)","(Tomball, TX)","WR, QB",1246,103.8,18.1,69,92,15,12
2019,"offense,receiving",156,Zane Merrell,Senior,Dos Palos (CA),(CA),WR,1244,88.9,24.9,50,70,16,14
2019,"offense,receiving",157,Alex Jones,Junior,Oak Park (CA),(CA),"WR, FS",1242,103.5,23.0,54,96,15,12
2019,"offense,receiving",158,Deshon Thompson,Junior,"Northview (Covina, CA)","(Covina, CA)","WR, FS",1242,112.9,19.1,65,72,11,11
2019,"offense,receiving",159,Silas Bolden,Senior,Rancho Cucamonga (CA),(CA),"WR, DB",1239,103.3,18.0,69,83,14,12
2019,"offense,receiving",160,Glynn Johnson,Junior,"Lake Charles College Prep (Lake Charles, LA)","(Lake Charles, LA)",WR,1238,103.2,22.1,56,75,14,12
2019,"offense,receiving",161,Landon Rush,Senior,Kenton (OH),(OH),"WR, CB",1236,112.4,15.1,82,,8,11
2019,"offense,receiving",162,Kuno Mendez,Junior,"Cardinal Hayes (Bronx, NY)","(Bronx, NY)",WR,1235,95.0,20.2,61,84,12,13
2019,"offense,receiving",163,Brad Thomas,Junior,"La Cueva (Albuquerque, NM)","(Albuquerque, NM)",WR,1235,102.9,17.6,70,72,13,12
2019,"offense,receiving",164,Tanner Sanchez,Junior,"United (Laredo, TX)","(Laredo, TX)",WR,1235,88.2,16.5,75,73,14,14
2019,"offense,receiving",165,Johnta Wright,Senior,DeWitt (AR),(AR),"WR, CB",1233,102.8,15.2,81,65,12,12
2019,"offense,receiving",166,Landon Amato,Senior,"Tri-Cities Prep (Pasco, WA)","(Pasco, WA)","WR, CB",1233,102.8,14.9,83,25,12,12
2019,"offense,receiving",167,Michael Trigg,Junior,"Seffner Christian (Seffner, FL)","(Seffner, FL)","TE, DE",1232,94.8,15.0,82,67,16,13
2019,"offense,receiving",168,Thad Johnson,Senior,"West Brook (Beaumont, TX)","(Beaumont, TX)","WR, KR",1231,111.9,17.3,71,59,14,11
