file_year,category,rank,name,year,high_school,city_state,position,passingyards,passingyardspergame,passingcomp,passingatt,completionpercentage,passingtd,passingint,qbrating,gamesplayed
2020,"offense,passing",114,Marek Matheson,Sophomore,Kiefer (OK),(OK),"QB, SS",2713,246.6,187,331,.565,30,11,99.7,11
2020,"offense,passing",115,Dj Arroyo,Senior,Cocoa (FL),(FL),QB,2708,270.8,174,227,.767,21,7,133.7,10
2020,"offense,passing",116,Rashawn Galloway,Junior,Boerne (TX),(TX),QB,2703,245.7,201,306,.657,30,6,118.1,11
2020,"offense,passing",117,Tyler Hughes,Junior,Marietta (GA),(GA),QB,2703,270.3,182,299,.609,28,8,110.5,10
2020,"offense,passing",118,Hal Smithart,Senior,Opp (AL),(AL),"QB, DB",2701,245.5,216,348,.621,25,14,93.3,11
2020,"offense,passing",119,Tyler Fortenberry,Junior,"Brookhaven Academy (Brookhaven, MS)","(Brookhaven, MS)","QB, CB",2698,207.5,193,311,.621,28,8,109.2,13
2020,"offense,passing",120,Cole Benson,Senior,"Richland (North Richland Hills, TX)","(North Richland Hills, TX)",QB,2688,268.8,192,302,.636,28,10,109.3,10
2020,"offense,passing",121,Gabe Welch,Sophomore,Arkansas City (KS),(KS),"QB, LB",2679,206.1,235,367,.640,12,12,83.1,13
2020,"offense,passing",122,Bronson Barben,Junior,"Dixie (St. George, UT)","(St. George, UT)",QB,2679,243.5,189,355,.532,18,9,84.2,11
2020,"offense,passing",123,Hunter Lanham,Senior,Graham (TX),(TX),QB,2677,205.9,162,280,.579,36,7,119.3,13
2020,"offense,passing",124,Austin Novosad,Sophomore,Dripping Springs (TX),(TX),QB,2673,334.1,155,236,.657,35,4,136.5,8
2020,"offense,passing",125,Isaac Stanton,Senior,"Basehor-Linwood (Basehor, KS)","(Basehor, KS)",QB,2663,242.1,220,354,.621,32,10,103.6,11
2020,"offense,passing",126,Blake Kytle,Senior,"Mount Vernon (Atlanta, GA)","(Atlanta, GA)",QB,2657,265.7,166,304,.546,25,13,93.6,10
2020,"offense,passing",127,David Renard,Junior,Flowery Branch (GA),(GA),QB,2655,221.3,161,249,.647,23,6,121.1,12
2020,"offense,passing",128,Tre Simmons,Senior,"Bloomingdale (Valrico, FL)","(Valrico, FL)",QB,2653,204.1,173,294,.588,27,12,102.3,13
2020,"offense,passing",129,Anthony Hall,Senior,"Park Hill (Kansas City, MO)","(Kansas City, MO)",QB,2652,265.2,183,318,.575,27,13,96.1,10
2020,"offense,passing",130,Colin Blazek,Senior,Venice (FL),(FL),QB,2646,203.5,191,340,.562,27,10,95.5,13
2020,"offense,passing",131,Bryce Schondelmyer,Sophomore,Arcanum (OH),(OH),"QB, OLB",2644,264.4,176,279,.631,36,9,120.3,10
2020,"offense,passing",132,Kyler Semrad,Senior,Goddard (KS),(KS),QB,2637,263.7,210,379,.554,29,14,87.4,10
2020,"offense,passing",133,Kyle Brown,Senior,"Vista Ridge (Cedar Park, TX)","(Cedar Park, TX)",QB,2633,292.6,189,251,.753,30,6,138.2,9
2020,"offense,passing",134,Cole Spencer,Senior,"Pine-Richland (Gibsonia, PA)","(Gibsonia, PA)","QB, SS",2626,238.7,157,221,.710,33,7,137.2,11
2020,"offense,passing",135,Blake Mcgraw,Senior,"McKinney Christian Academy (McKinney, TX)","(McKinney, TX)",QB,2622,327.8,132,260,.508,34,13,105.2,8
2020,"offense,passing",136,AJ Smith-Shawver,Senior,"Colleyville Heritage (Colleyville, TX)","(Colleyville, TX)",QB,2616,290.7,176,326,.540,25,7,97.1,9
2020,"offense,passing",137,Jett Huff,Junior,College Station (TX),(TX),QB,2612,217.7,207,285,.726,30,5,128.6,12
2020,"offense,passing",139,Cade Ross,Senior,"Eau Gallie (Melbourne, FL)","(Melbourne, FL)",QB,2604,289.3,159,279,.570,27,10,105.8,9
2020,"offense,passing",140,Jordyn Potts,Sophomore,Powell (TN),(TN),QB,2590,259.0,170,262,.649,28,14,110.7,10
2020,"offense,passing",141,Evan Ormsby,Senior,"Homestead (Fort Wayne, IN)","(Fort Wayne, IN)",QB,2587,215.6,159,262,.607,36,14,111.1,12
2020,"offense,passing",142,Jacob Robinson,Senior,"Leon (Jewett, TX)","(Jewett, TX)",QB,2582,258.2,188,358,.525,31,5,98.9,10
2020,"offense,passing",143,Chance Trujillo,Senior,"Davis (Kaysville, UT)","(Kaysville, UT)","QB, DB",2581,215.1,160,271,.590,22,6,108.8,12
2020,"offense,passing",144,Jeff Becker,Junior,"Carroll (Fort Wayne, IN)","(Fort Wayne, IN)",QB,2581,258.1,158,260,.608,33,9,119.2,10
2020,"offense,passing",145,Scott Lynch,Sophomore,"Northside Christian (St. Petersburg, FL)","(St. Petersburg, FL)",QB,2576,214.7,158,344,.459,31,20,77.4,12
2020,"offense,passing",146,Donaven Mcculley,Senior,"Lawrence North (Indianapolis, IN)","(Indianapolis, IN)",QB,2576,234.2,139,199,.698,22,4,140.9,11
2020,"offense,passing",147,Kaidon Salter,Senior,Cedar Hill (TX),(TX),QB,2571,197.8,185,306,.605,31,5,114.4,13
2020,"offense,passing",148,Bo Hardy,Sophomore,Milford (UT),(UT),"QB, FS",2568,197.5,223,367,.608,17,18,76.9,13
2020,"offense,passing",149,Aaron Smith,Senior,"Jackson Christian (Jackson, TN)","(Jackson, TN)","WR, QB",2566,233.3,154,251,.614,25,8,115.7,11
2020,"offense,passing",150,Philip Amy,Senior,"Foster (Richmond, TX)","(Richmond, TX)",QB,2566,256.6,150,227,.661,23,4,130.7,10
2020,"offense,passing",51,Bennett Meredith,Junior,"Spain Park (Hoover, AL)","(Hoover, AL)","QB, K",3106,310.6,243,371,.655,24,6,106.4,10
2020,"offense,passing",52,Mason Shorb,Sophomore,"Rouse (Leander, TX)","(Leander, TX)",QB,3100,258.3,177,273,.648,39,8,130.8,12
2020,"offense,passing",53,Owen Treece,Senior,Van Wert (OH),(OH),QB,3099,258.3,235,347,.677,37,11,118.1,12
2020,"offense,passing",54,David Wright,Senior,"Tampa Bay Tech (Tampa, FL)","(Tampa, FL)",QB,3078,256.5,161,257,.626,34,7,132.4,12
2020,"offense,passing",55,McCae Hillstead,Sophomore,"Skyridge (Lehi, UT)","(Lehi, UT)",QB,3077,236.7,194,304,.638,35,10,122.1,13
2020,"offense,passing",56,Caleb Mccreary,Freshman,"Montgomery Catholic (Montgomery, AL)","(Montgomery, AL)",QB,3050,203.3,146,264,.553,36,13,115.4,15
2020,"offense,passing",57,Walker Howard,Junior,"St. Thomas More (Lafayette, LA)","(Lafayette, LA)",QB,3049,338.8,190,288,.660,35,4,135.0,9
2020,"offense,passing",58,Hess Horne,Senior,Eufaula (AL),(AL),QB,3040,253.3,219,348,.629,35,6,117.3,12
2020,"offense,passing",59,Kam Turner,Senior,"Rivercrest (Wilson, AR)","(Wilson, AR)",QB,3039,217.1,154,243,.634,38,5,138.0,14
2020,"offense,passing",60,Kale Jensen,Junior,Central City (NE),(NE),"QB, ILB",3033,337.0,271,397,.683,37,9,112.4,9
2020,"offense,passing",61,Duce Taylor,Senior,"Fort Wayne North Side (Fort Wayne, IN)","(Fort Wayne, IN)",QB,3033,275.7,196,304,.645,33,6,125.3,11
2020,"offense,passing",62,Jarret Elmer,Senior,"Salem Hills (Salem, UT)","(Salem, UT)","QB, CB",3024,252.0,199,357,.557,32,12,99.7,12
2020,"offense,passing",63,Coleman Smith,Senior,"Mount Pisgah Christian (Johns Creek, GA)","(Johns Creek, GA)","QB, SS",3020,274.5,243,394,.617,22,10,93.5,11
2020,"offense,passing",64,Carson May,Junior,Jones (OK),(OK),QB,3020,251.7,220,366,.601,26,5,104.5,12
2020,"offense,passing",65,Kai Horton,Senior,Carthage (TX),(TX),QB,3012,215.1,169,253,.668,34,2,143.6,14
2020,"offense,passing",66,Cade Barone,Senior,"Geneva (Boerne, TX)","(Boerne, TX)","QB, MLB",3002,300.2,204,359,.568,31,15,95.7,10
2020,"offense,passing",67,Nash Villegas,Junior,"Flour Bluff (Corpus Christi, TX)","(Corpus Christi, TX)",QB,2991,230.1,192,312,.615,30,6,117.3,13
2020,"offense,passing",68,Ethan Jackson,Junior,"Alta (Sandy, UT)","(Sandy, UT)",QB,2989,271.7,181,314,.576,28,10,106.2,11
2020,"offense,passing",69,Doug Rakes,Senior,"Fairview (Sherwood, OH)","(Sherwood, OH)","WR, CB",2987,298.7,202,294,.687,42,6,132.8,10
2020,"offense,passing",70,Zy Mcdonald - qb/ath,Senior,Ridgeland (MS),(MS),"QB, CB",2984,298.4,202,317,.637,35,6,123.3,10
2020,"offense,passing",71,Camden Chesney,Senior,Springtown (TX),(TX),QB,2951,227.0,211,352,.599,35,7,111.8,13
2020,"offense,passing",72,Carter Senterfitt,Senior,"Corpus Christi Veterans Memorial (Corpus Christi, TX)","(Corpus Christi, TX)",QB,2941,210.1,186,295,.631,27,6,118.2,14
2020,"offense,passing",73,Joseph Pesansky,Senior,"Jesuit (Tampa, FL)","(Tampa, FL)",QB,2930,209.3,164,259,.633,35,5,133.5,14
2020,"offense,passing",74,Gavynn Parker,Junior,Hooker (OK),(OK),QB,2929,266.3,178,299,.595,35,14,112.0,11
2020,"offense,passing",75,Austin Ledbetter,Senior,Bryant (AR),(AR),QB,2926,243.8,161,252,.639,42,5,135.0,12
2020,"offense,passing",76,Dayton Wolfe,Senior,"Westmoore (Oklahoma City, OK)","(Oklahoma City, OK)",QB,2922,265.6,227,372,.610,30,11,100.2,11
2020,"offense,passing",77,Chris Ruhnke,Senior,"Platte County (Platte City, MO)","(Platte City, MO)",QB,2922,224.8,198,379,.522,28,16,84.8,13
2020,"offense,passing",78,Braxton Bolingbroke,Senior,"Skyline (Salt Lake City, UT)","(Salt Lake City, UT)",QB,2911,291.1,194,281,.690,42,6,133.5,10
2020,"offense,passing",79,Tyler Buescher,Junior,West Jefferson (OH),(OH),"QB, CB",2911,323.4,186,263,.707,28,7,131.5,9
2020,"offense,passing",80,Kyle Moseley,Senior,"Georgia Force Christian (Sugar Hill, GA)","(Sugar Hill, GA)","QB, CB",2911,264.6,165,309,.534,40,12,109.2,11
2020,"offense,passing",81,Dashun Lofton,Senior,Forest (MS),(MS),"QB, CB",2905,290.5,169,274,.617,32,9,122.9,10
2020,"offense,passing",82,Christian Johnson,Sophomore,"Parke Heritage (Rockville, IN)","(Rockville, IN)","QB, CB",2905,363.1,152,217,.700,38,3,146.4,8
2020,"offense,passing",83,Jarrett Synek,Senior,Hastings (NE),(NE),QB,2903,263.9,159,267,.596,33,9,122.6,11
2020,"offense,passing",84,Alex Baker,Senior,Carl Junction (MO),(MO),"QB, WR",2900,241.7,209,365,.573,28,16,90.2,12
2020,"offense,passing",85,Thomas Castellanos,Junior,"Ware County (Waycross, GA)","(Waycross, GA)",QB,2881,240.1,181,304,.595,23,6,108.2,12
2020,"offense,passing",86,Kemper Hodges,Junior,"South Walton (Santa Rosa Beach, FL)","(Santa Rosa Beach, FL)",QB,2880,288.0,210,356,.590,26,12,95.2,10
2020,"offense,passing",87,Gavin Rountree,Senior,Stephenville (TX),(TX),"WR, CB",2867,238.9,184,291,.632,24,9,110.4,12
2020,"offense,passing",88,Jace Palmer,Junior,"San Juan (Blanding, UT)","(Blanding, UT)",,2859,238.3,218,364,.599,31,13,98.2,12
2020,"offense,passing",89,Khi Holiday,Senior,"Tupelo Christian Prep (Belden, MS)","(Belden, MS)","QB, DB",2859,259.9,162,270,.600,41,12,117.3,11
2020,"offense,passing",90,Brooks Pangle,Junior,"Greenbrier (Evans, GA)","(Evans, GA)",QB,2858,259.8,212,356,.596,31,10,102.5,11
2020,"offense,passing",91,Davin Wydner,Junior,"Holy Trinity Episcopal Academy (Melbourne, FL)","(Melbourne, FL)",QB,2809,312.1,177,274,.646,24,8,115.7,9
2020,"offense,passing",92,Joe Garlick,Senior,"Summit Academy (Bluffdale, UT)","(Bluffdale, UT)",QB,2806,233.8,199,325,.612,26,9,104.2,12
2020,"offense,passing",93,Brutus Ogilvie,Senior,"United (Hanoverton, OH)","(Hanoverton, OH)","QB, SS",2793,279.3,209,308,.679,26,6,116.4,10
2020,"offense,passing",94,Blake Buzzell,Senior,"Victoria West (Victoria, TX)","(Victoria, TX)","QB, FS",2789,232.4,187,289,.647,38,12,118.5,12
2020,"offense,passing",95,Trent Pearman,Junior,"Daniel (Central, SC)","(Central, SC)",QB,2786,278.6,164,210,.781,35,2,154.9,10
2020,"offense,passing",96,Dakota Burritt,Senior,"St. James Academy (Lenexa, KS)","(Lenexa, KS)","QB, K",2783,231.9,184,310,.594,28,7,109.7,12
2020,"offense,passing",97,Holden Geriner,Junior,"Benedictine (Savannah, GA)","(Savannah, GA)","QB, FS",2770,230.8,179,264,.678,25,3,129.1,12
2020,"offense,passing",98,Charlie Fiser,Junior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)",QB,2761,212.4,214,320,.669,38,12,117.7,13
2020,"offense,passing",99,Charles Wright,Senior,Austin (TX),(TX),QB,2759,306.6,222,345,.643,31,9,108.1,9
2020,"offense,passing",100,Will Loy,Sophomore,Wesson (MS),(MS),QB,2759,250.8,168,262,.641,39,3,134.2,11
2020,"offense,passing",201,Jack Prka,Senior,Coeur d'Alene (ID),(ID),QB,2396,266.2,182,258,.705,32,5,131.1,9
2020,"offense,passing",202,Adryan Lara,Junior,"Desert Edge (Goodyear, AZ)","(Goodyear, AZ)",QB,2393,265.9,164,246,.667,23,5,120.9,9
2020,"offense,passing",203,Luke Rucker,Sophomore,Oviedo (FL),(FL),QB,2392,239.2,179,309,.579,22,12,90.2,10
2020,"offense,passing",204,William Litton,Junior,Quitman (AR),(AR),"QB, LB",2391,199.3,165,281,.587,21,11,95.1,12
2020,"offense,passing",205,Mason Williams,Senior,Bixby (OK),(OK),QB,2387,217.0,173,274,.631,27,5,116.2,11
2020,"offense,passing",206,Kabe Barnett,Junior,"Oak Grove (Hattiesburg, MS)","(Hattiesburg, MS)",QB,2384,198.7,160,258,.620,36,5,123.8,12
2020,"offense,passing",207,Ty Bates,Junior,Archer City (TX),(TX),"QB, WR",2380,238.0,180,340,.529,22,13,81.0,10
2020,"offense,passing",208,Scott Pfieffer,Junior,"Edmond Santa Fe (Edmond, OK)","(Edmond, OK)",QB,2374,182.6,165,247,.668,29,9,121.8,13
2020,"offense,passing",209,Jack Krug,Senior,Brookville (PA),(PA),"QB, FS",2369,296.1,164,237,.692,31,4,133.9,8
2020,"offense,passing",210,Braydin Warner,Senior,Hamlin (TX),(TX),"QB, K",2365,215.0,157,216,.727,26,7,134.4,11
2020,"offense,passing",211,Blaze Cano,Senior,"Hanover Central (Cedar Lake, IN)","(Cedar Lake, IN)","QB, FS",2365,197.1,127,235,.540,32,11,109.1,12
2020,"offense,passing",212,Grayson Sprouse,Senior,"Summit Christian Academy (Lee's Summit, MO)","(Lee's Summit, MO)","QB, OLB",2361,196.8,165,298,.554,21,13,86.5,12
2020,"offense,passing",213,Liam O'Brien,Senior,"Fairview (Boulder, CO)","(Boulder, CO)",QB,2355,336.4,185,291,.636,23,1,113.7,7
2020,"offense,passing",214,Joe Labas,Senior,"Brecksville-Broadview Heights (Broadview Heights, OH)","(Broadview Heights, OH)","QB, P",2349,261.0,167,246,.679,16,3,115.0,9
2020,"offense,passing",215,Brayten Silbor,Junior,"Chaparral (Scottsdale, AZ)","(Scottsdale, AZ)",QB,2348,293.5,178,275,.647,18,8,101.3,8
2020,"offense,passing",216,Angel Nelson,Junior,Merrillville (IN),(IN),QB,2348,213.5,125,193,.648,24,8,129.1,11
2020,"offense,passing",217,Kody Kirk,Junior,Logan (UT),(UT),QB,2346,213.3,205,332,.617,20,16,83.0,11
2020,"offense,passing",218,Max Cowgill,Senior,Grapevine (TX),(TX),"QB, OLB",2340,195.0,186,287,.648,34,5,122.3,12
2020,"offense,passing",219,Travion Solomon,Junior,"Northeast (Macon, GA)","(Macon, GA)","QB, WR",2336,212.4,157,255,.616,22,5,112.1,11
2020,"offense,passing",220,"Kevin ""kk"" Brashears",Sophomore,"Stevens (San Antonio, TX)","(San Antonio, TX)",QB,2329,194.1,199,363,.548,19,8,82.8,12
2020,"offense,passing",221,Ty Reasoner,Senior,"Johnson (San Antonio, TX)","(San Antonio, TX)",QB,2326,232.6,149,254,.587,26,5,115.0,10
2020,"offense,passing",222,Jay Defoor,Senior,Canyon (TX),(TX),QB,2322,193.5,152,257,.591,25,4,115.0,12
2020,"offense,passing",223,Rykar Acebo,Junior,Jonesboro (AR),(AR),QB,2320,257.8,161,257,.626,20,12,98.4,9
2020,"offense,passing",224,Grant Cochran,Sophomore,Princeton (WV),(WV),QB,2320,257.8,130,231,.563,27,8,115.4,9
2020,"offense,passing",225,Jake Strong,Sophomore,"Northwest (Justin, TX)","(Justin, TX)",QB,2319,210.8,197,306,.644,29,5,112.1,11
2020,"offense,passing",226,Blake Kirby,Senior,"Magnolia Heights (Senatobia, MS)","(Senatobia, MS)","QB, P",2319,231.9,178,262,.679,16,8,103.2,10
2020,"offense,passing",227,Brock Hillyer,Senior,"West Branch (Beloit, OH)","(Beloit, OH)","QB, C",2313,257.0,181,272,.665,25,9,109.8,9
2020,"offense,passing",228,Cannon Kofford,Junior,"Fremont (Plain City, UT)","(Plain City, UT)",,2310,231.0,180,294,.612,16,5,96.9,10
2020,"offense,passing",230,Eli Stowers,Senior,"Guyer (Denton, TX)","(Denton, TX)",QB,2305,177.3,170,282,.603,17,9,93.2,13
2020,"offense,passing",231,Dean Denobile,Junior,"Morris Catholic (Denville, NJ)","(Denville, NJ)","QB, DB",2303,255.9,169,269,.628,24,8,107.5,9
2020,"offense,passing",232,Easton Swetnam,Junior,"Heritage (Frisco, TX)","(Frisco, TX)",QB,2303,287.9,157,275,.571,24,8,101.5,8
2020,"offense,passing",233,Heath Owens,Junior,Kimberly (ID),(ID),"QB, CB",2301,209.2,150,247,.607,30,7,119.3,11
2020,"offense,passing",234,Cj Simms,Junior,Viera (FL),(FL),QB,2298,255.3,120,224,.536,19,10,99.1,9
2020,"offense,passing",235,Alex Farr,Senior,"Southwood (Wabash, IN)","(Wabash, IN)","QB, CB",2295,176.5,140,250,.560,31,13,104.9,13
2020,"offense,passing",236,Bryson Rollins,Junior,Elizabethton (TN),(TN),"QB, FS",2289,163.5,124,182,.681,31,4,141.4,14
2020,"offense,passing",237,Jax Sternberger,Sophomore,Kingfisher (OK),(OK),"QB, FS",2285,190.4,151,230,.657,24,11,113.0,12
2020,"offense,passing",238,Ezra Brennan,Senior,"Mitchell (New Port Richey, FL)","(New Port Richey, FL)",QB,2283,190.3,142,225,.631,36,5,127.3,12
2020,"offense,passing",239,Justin Johnson,Sophomore,"Central Gwinnett (Lawrenceville, GA)","(Lawrenceville, GA)",QB,2282,228.2,185,296,.625,15,12,86.3,10
2020,"offense,passing",240,Jamie gamble,Senior,"Southside (Greenville, SC)","(Greenville, SC)",QB,2279,325.6,136,218,.624,17,6,112.2,7
2020,"offense,passing",241,Michael Dallas,Senior,"Briarcrest Christian (Eads, TN)","(Eads, TN)",QB,2278,253.1,138,241,.573,26,7,113.0,9
2020,"offense,passing",242,Daveon Palmer,Junior,"Dunbar (Fort Myers, FL)","(Fort Myers, FL)",QB,2277,207.0,150,245,.612,20,10,102.0,11
2020,"offense,passing",243,Owen Brooker,Sophomore,"Northwest Whitfield (Tunnel Hill, GA)","(Tunnel Hill, GA)",QB,2276,227.6,183,297,.616,19,9,94.1,10
2020,"offense,passing",244,Cy Belcher,Senior,Windthorst (TX),(TX),"QB, DB",2275,142.2,189,296,.639,32,6,114.9,16
2020,"offense,passing",245,David Dallas,Junior,"Trinity Christian (Sharpsburg, GA)","(Sharpsburg, GA)",QB,2272,174.8,184,289,.637,17,13,88.8,13
2020,"offense,passing",246,Tyler Nelson,Senior,"Maple Mountain (Spanish Fork, UT)","(Spanish Fork, UT)",QB,2271,206.5,162,291,.557,28,9,100.2,11
2020,"offense,passing",247,Nick Evers,Junior,Flower Mound (TX),(TX),QB,2268,252.0,184,271,.679,17,5,106.8,9
2020,"offense,passing",248,Leo Holsey,Junior,Sweetwater (TX),(TX),QB,2261,226.1,125,195,.641,31,6,130.6,10
2020,"offense,passing",249,Levi Gullion,Junior,Piketon (OH),(OH),QB,2260,282.5,140,239,.586,19,11,97.6,8
2020,"offense,passing",250,Zach Beasley,Senior,"Madison-Ridgeland Academy (Madison, MS)","(Madison, MS)",QB,2258,205.3,130,228,.570,26,4,121.6,11
2020,"offense,passing",151,Cameron Ford,Senior,"Chapel Hill (Tyler, TX)","(Tyler, TX)",QB,2564,213.7,134,250,.536,24,10,104.8,12
2020,"offense,passing",152,Payton Adams,Junior,"East View (Georgetown, TX)","(Georgetown, TX)","QB, FS",2562,213.5,194,303,.640,29,10,108.8,12
2020,"offense,passing",153,Brady Allen,Junior,"Gibson Southern (Fort Branch, IN)","(Fort Branch, IN)",QB,2556,232.4,200,363,.551,31,7,97.8,11
2020,"offense,passing",154,Logan Hubler,Junior,"American Leadership Academy (Queen Creek, AZ)","(Queen Creek, AZ)",QB,2554,255.4,168,253,.664,29,12,117.9,10
2020,"offense,passing",155,EJ Ezar,Junior,"Rudder (Bryan, TX)","(Bryan, TX)",QB,2551,255.1,180,279,.645,23,12,103.5,10
2020,"offense,passing",156,Cedric Simmons,Sophomore,Malvern (AR),(AR),QB,2550,196.2,177,262,.676,21,11,108.2,13
2020,"offense,passing",157,Ty Keyes,Senior,Taylorsville (MS),(MS),QB,2546,231.5,137,202,.678,30,3,144.1,11
2020,"offense,passing",158,Drew Novak,Sophomore,"Western Brown (Mt. Orab, OH)","(Mt. Orab, OH)",QB,2543,317.9,180,276,.652,26,5,118.7,8
2020,"offense,passing",159,Jackson Allen,Senior,Petal (MS),(MS),QB,2540,254.0,160,274,.584,27,7,111.6,10
2020,"offense,passing",160,R.j. Martinez,Senior,"Round Rock Westwood (Austin, TX)","(Austin, TX)",QB,2538,282.0,201,344,.584,22,8,93.1,9
2020,"offense,passing",161,Leslie Richardson III,Senior,"Smoky Hill (Aurora, CO)","(Aurora, CO)",QB,2534,362.0,155,270,.574,31,6,118.0,7
2020,"offense,passing",162,Brandon Musch,Freshman,"Westminster Christian (Huntsville, AL)","(Huntsville, AL)",QB,2531,253.1,191,351,.544,29,14,88.4,10
2020,"offense,passing",163,Kaimen Peebles,Junior,"South Fremont (St. Anthony, ID)","(St. Anthony, ID)","QB, WR",2528,229.8,150,264,.568,34,9,114.7,11
2020,"offense,passing",164,Jalen Kitna,Senior,Burleson (TX),(TX),QB,2516,251.6,163,263,.620,32,3,128.4,10
2020,"offense,passing",165,Zach Holtzclaw,Junior,"Dawson County (Dawsonville, GA)","(Dawsonville, GA)",QB,2513,251.3,158,259,.610,25,5,117.5,10
2020,"offense,passing",166,Luke Sampson,Senior,"Clear Springs (League City, TX)","(League City, TX)",QB,2513,228.5,138,237,.582,24,6,118.0,11
2020,"offense,passing",167,Cael Welker,Senior,Jackson (MO),(MO),QB,2511,193.2,151,209,.722,38,0,151.9,13
2020,"offense,passing",168,Lonnie Ratliff,Junior,Duluth (GA),(GA),QB,2505,250.5,165,249,.663,22,6,118.6,10
2020,"offense,passing",169,Brayden Whitford,Senior,Russellville (AR),(AR),QB,2504,227.6,189,376,.503,19,12,75.3,11
2020,"offense,passing",170,Brock Bolfing,Junior,Montgomery (TX),(TX),QB,2504,208.7,167,271,.616,23,8,107.9,12
2020,"offense,passing",171,Micah Rodriguez,Senior,Seguin (TX),(TX),QB,2500,277.8,182,242,.752,35,3,142.2,9
2020,"offense,passing",172,Austin Frazier,Senior,"Covenant Christian (Indianapolis, IN)","(Indianapolis, IN)","QB, S",2500,166.7,123,211,.583,41,12,115.9,15
2020,"offense,passing",173,Rashaad Coleman,Senior,Florala (AL),(AL),"QB, DB",2495,249.5,145,240,.604,32,7,123.2,10
2020,"offense,passing",174,Michael Maginnis,Senior,Newnan (GA),(GA),QB,2490,226.4,163,261,.625,21,2,117.5,11
2020,"offense,passing",175,Jacob Wormsley,Senior,Camdenton (MO),(MO),QB,2489,226.3,207,302,.685,20,10,101.8,11
2020,"offense,passing",176,Kamen Best,Senior,"Bonneville (Washington Terrace, UT)","(Washington Terrace, UT)",QB,2477,275.2,196,289,.678,24,8,110.5,9
2020,"offense,passing",177,"Oscene ""nate"" Mikell",Senior,Wildwood (FL),(FL),QB,2475,247.5,172,266,.647,16,4,108.5,10
2020,"offense,passing",178,Henry Hesson,Senior,Avon (IN),(IN),QB,2472,274.7,134,197,.680,31,5,139.9,9
2020,"offense,passing",179,Kanon Gibson,Sophomore,Wink (TX),(TX),"QB, WR",2470,224.5,153,245,.624,33,8,122.1,11
2020,"offense,passing",180,Zachary Pleuss,Sophomore,"Ridge Community (Davenport, FL)","(Davenport, FL)",QB,2464,246.4,152,249,.610,28,6,121.6,10
2020,"offense,passing",181,Landon Howell,Senior,Decatur (TX),(TX),"QB, LS",2463,223.9,172,310,.555,30,8,102.9,11
2020,"offense,passing",182,Cole Mccarty,Sophomore,Guntersville (AL),(AL),QB,2461,205.1,160,217,.737,36,5,140.8,12
2020,"offense,passing",183,Owen Teuscher,Senior,"Bear Lake (Montpelier, ID)","(Montpelier, ID)","QB, P",2460,246.0,159,259,.614,28,8,116.0,10
2020,"offense,passing",184,Keith  Baker,Senior,"Green Oaks (Shreveport, LA)","(Shreveport, LA)",QB,2460,273.3,157,260,.604,27,5,118.4,9
2020,"offense,passing",185,Buddy Gaston,Senior,"Robinson (Little Rock, AR)","(Little Rock, AR)","QB, P",2455,223.2,165,290,.569,31,9,107.5,11
2020,"offense,passing",186,Payton Weber,Junior,"Cedar Valley (Eagle Mountain, UT)","(Eagle Mountain, UT)",QB,2454,223.1,196,309,.634,20,10,96.1,11
2020,"offense,passing",187,Korbin Covarrubiaz,Junior,Eldorado (TX),(TX),"WR, FS",2449,244.9,146,279,.523,31,2,116.3,10
2020,"offense,passing",188,Cameron Blair,Senior,"Sandy Valley (Magnolia, OH)","(Magnolia, OH)",QB,2443,244.3,156,251,.622,29,4,126.3,10
2020,"offense,passing",189,Quinn Ewers,Junior,"Southlake Carroll (Southlake, TX)","(Southlake, TX)",QB,2442,305.3,159,241,.660,28,5,129.4,8
2020,"offense,passing",190,Garret Rangel,Junior,"Lone Star (Frisco, TX)","(Frisco, TX)",QB,2429,220.8,188,272,.691,27,5,122.3,11
2020,"offense,passing",191,Dylan Rinker,Senior,McPherson (KS),(KS),"QB, DE",2425,220.5,165,255,.647,27,6,121.1,11
2020,"offense,passing",192,Jaxon Willis,Junior,Crane (TX),(TX),"QB, OLB",2419,241.9,174,267,.652,30,6,122.2,10
2020,"offense,passing",193,Jay Allen,Senior,"John Carroll Catholic (Fort Pierce, FL)","(Fort Pierce, FL)",QB,2417,219.7,125,233,.536,29,9,113.5,11
2020,"offense,passing",194,Kayden Riley,Senior,Danville (PA),(PA),"QB, K",2415,241.5,150,241,.622,32,9,119.7,10
2020,"offense,passing",195,Kyler Parker,Senior,"Moore County (Lynchburg, TN)","(Lynchburg, TN)","SB, FS",2412,172.3,154,265,.581,29,6,115.5,14
2020,"offense,passing",196,Adarius Edwards,Junior,"Wasatch (Heber City, UT)","(Heber City, UT)",QB,2406,218.7,212,347,.611,25,5,99.9,11
2020,"offense,passing",197,Ty'quan Wiggins,Senior,"Mount Dora Christian Academy (Mount Dora, FL)","(Mount Dora, FL)",QB,2404,218.5,123,200,.615,27,7,128.4,11
2020,"offense,passing",198,Kale Bird,Senior,Bennington (NE),(NE),QB,2401,218.3,136,221,.615,24,8,119.7,11
2020,"offense,passing",199,Dane Christensen,Senior,"Casteel (Queen Creek, AZ)","(Queen Creek, AZ)",QB,2400,266.7,236,338,.698,17,8,96.8,9
